InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,TotalPrice
INV102897,P1017,Laptop,9,2023-09-14,336.86,10095,Netherlands,3031.7400000000002
INV102898,P1018,Laptop,2,2023-08-01,465.98,10177,Netherlands,931.96
INV102899,P1019,Monitor,2,2023-05-28,201.95,10081,Norway,403.9
INV102900,P1000,Phone Case,7,2023-03-02,476.74,10041,France,3337.1800000000003
INV102901,P1001,Phone Case,4,2023-05-29,352.88,10041,Netherlands,1411.52
INV102902,P1002,Phone Case,8,2023-03-29,25.79,10117,United Kingdom,206.32
INV102903,P1003,Phone Case,9,2023-11-20,453.9,10067,France,4085.1
INV102904,P1004,Phone Case,7,2023-10-05,244.81,10129,Spain,1713.67
INV102905,P1005,Headphones,5,2023-03-23,232.86,10192,Italy,1164.3000000000002
INV102906,P1006,Smartwatch,8,2023-05-09,285.4,10051,Spain,2283.2
INV102907,P1007,Smartwatch,4,2023-10-13,78.95,10004,Germany,315.8
INV102908,P1008,Monitor,2,2023-12-19,237.24,10167,Germany,474.48
INV102909,P1009,Keyboard,6,2023-10-07,416.41,10146,Norway,2498.46
INV102910,P1010,Monitor,9,2023-09-27,12.66,10095,Germany,113.94
INV102911,P1011,Backpack,1,2023-10-19,140.09,10057,France,140.09
INV102912,P1012,Laptop,7,2023-07-22,6.22,10098,United Kingdom,43.54
INV102913,P1013,Monitor,9,2023-01-24,210.78,10052,France,1897.02
INV102914,P1014,Backpack,9,2023-12-17,365.52,10004,Germany,3289.68
INV102915,P1015,Backpack,3,2023-11-07,400.39,10026,Netherlands,1201.17
INV102916,P1016,Backpack,5,2023-07-27,472.87,10187,Germany,2364.35
INV102917,P1017,Smartwatch,8,2023-10-07,306.21,10027,Italy,2449.68
INV102918,P1018,Monitor,8,2023-07-24,131.04,10058,Netherlands,1048.32
INV102919,P1019,Backpack,4,2023-06-01,462.45,10194,Norway,1849.8
INV102920,P1000,Keyboard,1,2023-01-26,388.78,10157,Norway,388.78
INV102921,P1001,Smartwatch,1,2023-07-13,289.34,10095,Italy,289.34
INV102922,P1002,Laptop,4,2023-12-02,349.34,10156,France,1397.36
INV102923,P1003,Monitor,6,2023-08-26,462.54,10161,Netherlands,2775.2400000000002
INV102924,P1004,Laptop,8,2023-11-17,357.64,10051,Italy,2861.12
INV102925,P1005,Mouse,6,2023-03-16,187.35,10059,United Kingdom,1124.1
INV102926,P1006,Backpack,9,2023-06-12,357.95,10141,Norway,3221.5499999999997
INV102927,P1007,Headphones,9,2023-10-26,24.94,10146,Netherlands,224.46
INV102928,P1008,Phone Case,2,2023-01-29,196.28,10129,United Kingdom,392.56
INV102929,P1009,Charger,1,2023-06-14,206.13,10014,Germany,206.13
INV102930,P1010,Keyboard,2,2023-12-03,87.58,10057,Italy,175.16
INV102931,P1011,Headphones,5,2023-07-05,16.43,10138,Netherlands,82.15
INV102932,P1012,Mouse,4,2023-02-23,71.02,10080,France,284.08
INV102933,P1013,Mouse,4,2023-10-22,329.04,10167,Italy,1316.16
INV102934,P1014,Monitor,9,2023-02-11,402.13,10095,United Kingdom,3619.17
INV102935,P1015,Headphones,8,2023-10-12,494.16,10171,Germany,3953.28
INV102936,P1016,Smartwatch,6,2023-05-18,176.45,10092,United Kingdom,1058.6999999999998
INV102937,P1017,Headphones,1,2023-07-06,301.69,10001,Italy,301.69
INV102938,P1018,Smartwatch,2,2023-07-23,468.89,10189,Norway,937.78
INV102939,P1019,Mouse,6,2023-02-11,87.69,10112,Norway,526.14
INV102940,P1000,Backpack,2,2023-12-16,360.23,10088,Germany,720.46
INV102941,P1001,Smartwatch,5,2023-10-15,378.71,10032,United Kingdom,1893.55
INV102942,P1002,Phone Case,5,2023-01-26,49.04,10047,United Kingdom,245.2
INV102943,P1003,Phone Case,6,2023-02-25,431.32,10112,United Kingdom,2587.92
INV102944,P1004,Keyboard,6,2023-09-10,407.49,10062,Italy,2444.94
INV102945,P1005,Mouse,6,2023-05-02,21.53,10014,Netherlands,129.18
INV102946,P1006,Smartwatch,2,2023-04-16,50.09,10105,Germany,100.18
INV102947,P1007,Phone Case,3,2023-05-10,29.32,10147,France,87.96000000000001
INV102948,P1008,Phone Case,6,2023-12-03,170.7,10061,Italy,1024.1999999999998
INV102949,P1009,Monitor,8,2023-06-07,257.1,10061,France,2056.8
INV102950,P1010,Backpack,1,2023-08-19,268.51,10112,Italy,268.51
INV102951,P1011,Mouse,1,2023-11-04,137.5,10044,Germany,137.5
INV102952,P1012,Smartwatch,2,2023-04-01,456.24,10103,Norway,912.48
INV102953,P1013,Smartwatch,6,2023-01-22,187.29,10069,Germany,1123.74
INV102954,P1014,Backpack,9,2023-10-17,27.55,10171,Norway,247.95000000000002
INV102955,P1015,Backpack,4,2023-04-20,153.61,10197,Spain,614.44
INV102956,P1016,Headphones,3,2023-02-18,267.9,10171,France,803.6999999999999
INV102957,P1017,Keyboard,8,2023-05-09,207.07,10183,Italy,1656.56
INV102958,P1018,Charger,9,2023-03-14,140.55,10122,Italy,1264.95
INV102959,P1019,Mouse,5,2023-12-06,70.01,10150,Germany,350.05
INV102960,P1000,Phone Case,9,2023-02-22,410.49,10085,United Kingdom,3694.41
INV102961,P1001,Laptop,2,2023-12-22,498.09,10146,Germany,996.18
INV102962,P1002,Headphones,3,2023-06-17,168.12,10047,Netherlands,504.36
INV102963,P1003,Charger,7,2023-02-14,193.9,10011,France,1357.3
INV102964,P1004,Monitor,7,2023-04-15,310.93,10160,France,2176.51
INV102965,P1005,Phone Case,6,2023-05-30,360.63,10062,Netherlands,2163.7799999999997
INV102966,P1006,Monitor,6,2023-05-26,199.05,10061,Spain,1194.3000000000002
INV102967,P1007,Laptop,2,2023-07-23,452.94,10178,Germany,905.88
INV102968,P1008,Charger,6,2023-12-28,282.2,10198,Germany,1693.1999999999998
INV102969,P1009,Keyboard,4,2023-10-26,227.94,10095,United Kingdom,911.76
INV102970,P1010,Phone Case,3,2023-06-16,325.1,10136,France,975.3000000000001
INV102971,P1011,Monitor,2,2023-07-20,476.64,10010,Italy,953.28
INV102972,P1012,Smartwatch,1,2023-05-14,398.3,10048,United Kingdom,398.3
INV102973,P1013,Headphones,5,2023-07-30,24.81,10147,Spain,124.05
INV102974,P1014,Backpack,2,2023-02-17,169.49,10089,Spain,338.98
INV102975,P1015,Monitor,2,2023-05-06,237.92,10029,Spain,475.84
INV102976,P1016,Smartwatch,7,2023-08-27,160.69,10004,Netherlands,1124.83
INV102977,P1017,Mouse,8,2023-01-07,351.59,10128,France,2812.72
INV102978,P1018,Keyboard,8,2023-09-29,414.0,10183,Netherlands,3312.0
INV102979,P1019,Laptop,4,2023-02-06,367.02,10052,Netherlands,1468.08
INV102980,P1000,Mouse,1,2023-07-30,494.72,10094,Italy,494.72
INV102981,P1001,Mouse,7,2023-06-14,139.91,10047,Italy,979.37
INV102982,P1002,Headphones,1,2023-05-05,438.12,10068,United Kingdom,438.12
INV102983,P1003,Charger,4,2023-12-03,384.48,10067,Netherlands,1537.92
INV102984,P1004,Keyboard,8,2023-07-11,184.28,10014,Spain,1474.24
INV102985,P1005,Charger,2,2023-08-06,368.39,10197,Spain,736.78
INV102986,P1006,Charger,6,2023-08-02,56.52,10128,Italy,339.12
INV102987,P1007,Phone Case,6,2023-03-03,395.72,10039,Italy,2374.32
INV102988,P1008,Charger,9,2023-11-24,268.5,10147,France,2416.5
INV102989,P1009,Laptop,5,2023-06-10,149.68,10162,Netherlands,748.4000000000001
INV102990,P1010,Smartwatch,4,2023-03-07,329.61,10159,Germany,1318.44
INV102991,P1011,Smartwatch,5,2023-10-13,322.6,10145,Spain,1613.0
INV102992,P1012,Laptop,5,2023-08-27,108.7,10059,Germany,543.5
INV102993,P1013,Mouse,8,2023-01-20,20.05,10130,Spain,160.4
INV102994,P1014,Headphones,8,2023-07-07,219.64,10102,France,1757.12
INV102995,P1015,Mouse,2,2023-03-23,286.91,10080,Norway,573.82
INV102996,P1016,Monitor,7,2023-12-29,438.92,10074,Spain,3072.44
INV102997,P1017,Keyboard,8,2023-07-21,464.47,10189,Germany,3715.76
INV102998,P1018,Smartwatch,6,2023-05-12,266.76,10192,France,1600.56
INV102999,P1019,Phone Case,5,2023-02-06,378.13,10103,Italy,1890.65
INV103000,P1000,Keyboard,9,2023-05-12,222.46,10188,France,2002.14
INV103001,P1001,Phone Case,3,2023-03-18,374.31,10107,Italy,1122.93
INV103002,P1002,Smartwatch,4,2023-03-30,106.38,10080,France,425.52
INV103003,P1003,Laptop,9,2023-09-10,188.68,10063,Germany,1698.1200000000001
INV103004,P1004,Smartwatch,6,2023-12-10,318.94,10102,Italy,1913.6399999999999
INV103005,P1005,Keyboard,8,2023-07-13,13.99,10095,France,111.92
INV103006,P1006,Laptop,7,2023-06-25,362.62,10116,France,2538.34
INV103007,P1007,Monitor,2,2023-02-02,418.59,10087,United Kingdom,837.18
INV103008,P1008,Laptop,3,2023-02-27,202.58,10115,Spain,607.74
INV103009,P1009,Backpack,1,2023-07-20,226.73,10128,France,226.73
INV103010,P1010,Monitor,9,2023-01-28,426.38,10159,Netherlands,3837.42
INV103011,P1011,Charger,7,2023-02-04,388.95,10027,Norway,2722.65
INV103012,P1012,Smartwatch,1,2023-05-05,147.63,10047,Spain,147.63
INV103013,P1013,Mouse,3,2023-11-17,165.37,10156,France,496.11
INV103014,P1014,Smartwatch,4,2023-02-11,341.04,10120,Netherlands,1364.16
INV103015,P1015,Phone Case,4,2023-03-26,283.78,10007,Norway,1135.12
INV103016,P1016,Phone Case,5,2023-07-07,85.3,10010,Spain,426.5
INV103017,P1017,Headphones,3,2023-04-21,158.42,10116,United Kingdom,475.26
INV103018,P1018,Laptop,3,2023-09-28,450.49,10089,Italy,1351.47
INV103019,P1019,Keyboard,1,2023-11-21,345.65,10038,Netherlands,345.65
INV103020,P1000,Charger,7,2023-04-15,493.06,10156,Spain,3451.42
INV103021,P1001,Headphones,1,2023-11-16,384.67,10199,Germany,384.67
INV103022,P1002,Phone Case,2,2023-02-10,471.28,10092,Germany,942.56
INV103023,P1003,Headphones,4,2023-08-03,112.01,10027,Germany,448.04
INV103024,P1004,Smartwatch,4,2023-03-12,386.89,10068,Italy,1547.56
INV103025,P1005,Keyboard,5,2023-02-25,15.01,10011,Netherlands,75.05
INV103026,P1006,Smartwatch,2,2023-08-24,337.03,10171,Germany,674.06
INV103027,P1007,Backpack,4,2023-10-08,237.29,10061,United Kingdom,949.16
INV103028,P1008,Phone Case,1,2023-04-15,176.65,10062,Italy,176.65
INV103029,P1009,Laptop,2,2023-06-11,431.89,10080,Norway,863.78
INV103030,P1010,Laptop,1,2023-07-10,427.86,10083,United Kingdom,427.86
INV103031,P1011,Headphones,4,2023-01-09,16.04,10129,Netherlands,64.16
INV103032,P1012,Laptop,4,2023-03-01,306.71,10179,United Kingdom,1226.84
INV103033,P1013,Charger,7,2023-11-01,187.08,10010,France,1309.5600000000002
INV103034,P1014,Monitor,9,2023-08-13,210.75,10191,Spain,1896.75
INV103035,P1015,Phone Case,9,2023-11-03,416.86,10120,Norway,3751.7400000000002
INV103036,P1016,Keyboard,5,2023-07-07,158.37,10095,Italy,791.85
INV103037,P1017,Keyboard,1,2023-03-11,471.81,10159,Italy,471.81
INV103038,P1018,Mouse,1,2023-10-20,93.92,10167,United Kingdom,93.92
INV103039,P1019,Monitor,6,2023-10-14,333.05,10129,Spain,1998.3000000000002
INV103040,P1000,Charger,2,2023-06-18,337.69,10154,Spain,675.38
INV103041,P1001,Keyboard,8,2023-03-03,129.84,10040,Italy,1038.72
INV103042,P1002,Keyboard,9,2023-12-15,165.75,10054,Netherlands,1491.75
INV103043,P1003,Keyboard,4,2023-01-14,418.23,10067,Norway,1672.92
INV103044,P1004,Monitor,5,2023-06-13,382.09,10107,United Kingdom,1910.4499999999998
INV103045,P1005,Charger,8,2023-09-02,167.9,10047,France,1343.2
INV103046,P1006,Headphones,3,2023-12-01,269.31,10028,Spain,807.9300000000001
INV103047,P1007,Phone Case,5,2023-01-08,35.53,10120,France,177.65
INV103048,P1008,Backpack,3,2023-06-03,108.33,10179,United Kingdom,324.99
INV103049,P1009,Charger,3,2023-02-05,245.48,10050,Germany,736.4399999999999
INV103050,P1010,Mouse,3,2023-02-17,47.56,10032,Spain,142.68
INV103051,P1011,Laptop,7,2023-03-26,422.45,10001,Italy,2957.15
INV103052,P1012,Laptop,7,2023-01-28,360.41,10074,France,2522.8700000000003
INV103053,P1013,Headphones,7,2023-07-15,472.1,10129,Norway,3304.7000000000003
INV103054,P1014,Phone Case,8,2023-07-27,348.27,10153,Netherlands,2786.16
INV103055,P1015,Keyboard,5,2023-07-23,470.5,10074,United Kingdom,2352.5
INV103056,P1016,Headphones,5,2023-11-03,279.48,10026,Spain,1397.4
INV103057,P1017,Mouse,4,2023-04-14,302.11,10128,Italy,1208.44
INV103058,P1018,Laptop,7,2023-08-18,488.6,10088,Norway,3420.2000000000003
INV103059,P1019,Smartwatch,4,2023-04-11,322.85,10002,France,1291.4
INV103060,P1000,Smartwatch,2,2023-01-29,20.24,10061,France,40.48
INV103061,P1001,Keyboard,4,2023-05-07,363.28,10013,Norway,1453.12
INV103062,P1002,Keyboard,8,2023-12-04,453.21,10052,Norway,3625.68
INV103063,P1003,Keyboard,9,2023-01-10,398.81,10050,Netherlands,3589.29
INV103064,P1004,Mouse,3,2023-04-16,294.0,10146,United Kingdom,882.0
INV103065,P1005,Laptop,7,2023-06-16,337.3,10051,Spain,2361.1
INV103066,P1006,Laptop,9,2023-09-14,495.14,10179,Netherlands,4456.26
INV103067,P1007,Charger,4,2023-10-22,49.88,10013,France,199.52
INV103068,P1008,Headphones,3,2023-10-04,335.29,10163,Spain,1005.8700000000001
INV103069,P1009,Mouse,5,2023-03-06,145.28,10068,Norway,726.4
INV103070,P1010,Headphones,1,2023-09-28,321.84,10178,Spain,321.84
INV103071,P1011,Smartwatch,3,2023-07-07,305.77,10063,United Kingdom,917.31
INV103072,P1012,Backpack,8,2023-11-13,80.96,10071,Germany,647.68
INV103073,P1013,Phone Case,8,2023-05-18,107.34,10169,Norway,858.72
INV103074,P1014,Smartwatch,4,2023-12-09,312.71,10189,Italy,1250.84
INV103075,P1015,Laptop,2,2023-04-15,68.47,10136,Netherlands,136.94
INV103076,P1016,Smartwatch,8,2023-02-03,136.26,10136,Italy,1090.08
INV103077,P1017,Phone Case,8,2023-04-20,418.45,10072,Netherlands,3347.6
INV103078,P1018,Phone Case,4,2023-02-02,166.91,10112,Netherlands,667.64
INV103079,P1019,Smartwatch,3,2023-12-20,246.59,10034,Norway,739.77
INV103080,P1000,Laptop,2,2023-08-19,470.86,10053,Netherlands,941.72
INV103081,P1001,Keyboard,9,2023-11-13,117.44,10027,France,1056.96
INV103082,P1002,Headphones,1,2023-09-23,197.86,10036,Norway,197.86
INV103083,P1003,Headphones,7,2023-07-01,305.2,10196,France,2136.4
INV103084,P1004,Mouse,5,2023-12-06,378.89,10186,Norway,1894.4499999999998
INV103085,P1005,Monitor,8,2023-03-06,451.32,10171,Netherlands,3610.56
INV103086,P1006,Phone Case,4,2023-11-29,458.16,10065,Netherlands,1832.64
INV103087,P1007,Phone Case,7,2023-01-01,389.44,10092,Germany,2726.08
INV103088,P1008,Smartwatch,5,2023-05-13,118.02,10061,Germany,590.1
INV103089,P1009,Mouse,5,2023-03-21,17.28,10054,Spain,86.4
INV103090,P1010,Keyboard,9,2023-09-28,194.97,10128,Netherlands,1754.73
INV103091,P1011,Phone Case,9,2023-08-29,75.07,10120,Netherlands,675.6299999999999
INV103092,P1012,Keyboard,9,2023-01-28,356.64,10094,United Kingdom,3209.7599999999998
INV103093,P1013,Backpack,6,2023-08-11,332.26,10103,Germany,1993.56
INV103094,P1014,Charger,6,2023-01-23,26.77,10058,Netherlands,160.62
INV103095,P1015,Monitor,5,2023-04-19,419.11,10029,Spain,2095.55
INV103096,P1016,Monitor,9,2023-04-17,128.13,10142,United Kingdom,1153.17
INV103097,P1017,Keyboard,8,2023-05-25,218.95,10107,Italy,1751.6
INV103098,P1018,Phone Case,7,2023-12-20,335.63,10102,Italy,2349.41
INV103099,P1019,Phone Case,7,2023-05-19,217.56,10011,Italy,1522.92
INV103100,P1000,Monitor,6,2023-10-11,223.44,10194,United Kingdom,1340.6399999999999
INV103101,P1001,Phone Case,5,2023-10-25,37.49,10103,Norway,187.45000000000002
INV103102,P1002,Backpack,4,2023-04-09,203.71,10160,France,814.84
INV103103,P1003,Laptop,3,2023-11-13,383.6,10032,Spain,1150.8000000000002
INV103104,P1004,Headphones,3,2023-05-03,458.01,10112,Italy,1374.03
INV103105,P1005,Smartwatch,6,2023-11-16,209.68,10102,France,1258.08
INV103106,P1006,Monitor,4,2023-10-14,214.67,10199,Netherlands,858.68
INV103107,P1007,Keyboard,6,2023-03-22,352.8,10017,Spain,2116.8
INV103108,P1008,Headphones,3,2023-01-10,471.67,10074,Norway,1415.01
INV103109,P1009,Laptop,4,2023-01-08,137.2,10014,France,548.8
INV103110,P1010,Monitor,9,2023-07-24,222.87,10107,Norway,2005.83
INV103111,P1011,Phone Case,5,2023-11-11,399.01,10112,Germany,1995.05
INV103112,P1012,Charger,7,2023-07-16,306.8,10020,Netherlands,2147.6
INV103113,P1013,Monitor,2,2023-07-17,59.74,10003,Netherlands,119.48
INV103114,P1014,Backpack,5,2023-01-30,315.73,10017,Netherlands,1578.65
INV103115,P1015,Charger,9,2023-01-20,97.44,10150,Spain,876.96
INV103116,P1016,Headphones,3,2023-02-17,257.56,10133,United Kingdom,772.6800000000001
INV103117,P1017,Monitor,9,2023-05-10,266.91,10157,Germany,2402.19
INV103118,P1018,Phone Case,6,2023-10-20,438.72,10014,Italy,2632.32
INV103119,P1019,Keyboard,4,2023-05-12,233.93,10161,Norway,935.72
INV103120,P1000,Phone Case,7,2023-12-22,143.32,10061,Germany,1003.24
INV103121,P1001,Laptop,8,2023-02-23,119.33,10130,Spain,954.64
INV103122,P1002,Headphones,6,2023-10-08,437.75,10198,Italy,2626.5
INV103123,P1003,Backpack,5,2023-09-22,89.65,10135,Netherlands,448.25
INV103124,P1004,Laptop,6,2023-08-03,215.8,10144,United Kingdom,1294.8000000000002
INV103125,P1005,Charger,5,2023-10-17,97.65,10179,Spain,488.25
INV103126,P1006,Mouse,8,2023-02-12,387.79,10099,Italy,3102.32
INV103127,P1007,Smartwatch,1,2023-03-15,239.81,10123,Italy,239.81
INV103128,P1008,Mouse,7,2023-12-16,178.82,10013,Germany,1251.74
INV103129,P1009,Mouse,2,2023-10-05,183.74,10095,Germany,367.48
INV103130,P1010,Keyboard,9,2023-11-22,426.85,10036,France,3841.65
INV103131,P1011,Headphones,1,2023-08-30,279.12,10139,Spain,279.12
INV103132,P1012,Headphones,6,2023-05-10,360.34,10183,Italy,2162.04
INV103133,P1013,Phone Case,9,2023-12-16,449.03,10012,Spain,4041.2699999999995
INV103134,P1014,Laptop,1,2023-07-13,451.36,10061,Italy,451.36
INV103135,P1015,Smartwatch,4,2023-02-01,167.61,10144,Netherlands,670.44
INV103136,P1016,Backpack,4,2023-04-16,476.46,10029,Germany,1905.84
INV103137,P1017,Headphones,9,2023-07-23,17.31,10027,Germany,155.79
INV103138,P1018,Backpack,5,2023-01-01,191.53,10020,France,957.65
INV103139,P1019,Mouse,5,2023-09-02,448.42,10020,Spain,2242.1
INV103140,P1000,Charger,6,2023-03-13,140.95,10103,United Kingdom,845.6999999999999
INV103141,P1001,Laptop,1,2023-11-02,140.18,10051,United Kingdom,140.18
INV103142,P1002,Backpack,1,2023-01-15,154.8,10004,Italy,154.8
INV103143,P1003,Phone Case,9,2023-02-22,308.1,10145,Netherlands,2772.9
INV103144,P1004,Phone Case,3,2023-01-08,221.97,10162,Spain,665.91
INV103145,P1005,Laptop,4,2023-11-26,364.73,10020,Italy,1458.92
INV103146,P1006,Mouse,1,2023-02-15,447.98,10197,Norway,447.98
INV103147,P1007,Charger,9,2023-11-21,338.73,10134,France,3048.57
INV103148,P1008,Mouse,8,2023-04-24,106.21,10014,United Kingdom,849.68
INV103149,P1009,Laptop,2,2023-05-27,466.68,10020,Spain,933.36
INV103150,P1010,Headphones,8,2023-06-15,135.92,10159,United Kingdom,1087.36
INV103151,P1011,Smartwatch,7,2023-05-19,79.2,10092,Netherlands,554.4
INV103152,P1012,Headphones,6,2023-04-27,49.53,10014,France,297.18
INV103153,P1013,Phone Case,1,2023-10-26,283.87,10038,France,283.87
INV103154,P1014,Mouse,7,2023-10-03,61.31,10059,France,429.17
INV103155,P1015,Charger,7,2023-10-04,73.69,10112,Norway,515.8299999999999
INV103156,P1016,Monitor,9,2023-12-04,153.52,10083,Italy,1381.68
INV103157,P1017,Smartwatch,1,2023-11-09,144.42,10050,Spain,144.42
INV103158,P1018,Keyboard,2,2023-06-27,304.1,10154,Spain,608.2
INV103159,P1019,Charger,9,2023-11-26,409.29,10128,United Kingdom,3683.61
INV103160,P1000,Keyboard,9,2023-12-20,381.87,10014,Italy,3436.83
INV103161,P1001,Laptop,6,2023-06-03,134.93,10127,Germany,809.58
INV103162,P1002,Phone Case,6,2023-07-20,126.43,10067,United Kingdom,758.58
INV103163,P1003,Headphones,4,2023-04-25,483.07,10006,United Kingdom,1932.28
INV103164,P1004,Phone Case,4,2023-06-08,9.08,10146,Germany,36.32
INV103165,P1005,Charger,5,2023-02-11,440.46,10095,France,2202.2999999999997
INV103166,P1006,Backpack,3,2023-09-04,103.87,10187,Norway,311.61
INV103167,P1007,Phone Case,1,2023-03-09,473.91,10027,Italy,473.91
INV103168,P1008,Monitor,1,2023-11-22,174.44,10146,United Kingdom,174.44
INV103169,P1009,Headphones,7,2023-11-30,222.97,10112,Norway,1560.79
INV103170,P1010,Mouse,1,2023-07-15,355.02,10199,United Kingdom,355.02
INV103171,P1011,Monitor,1,2023-03-31,295.9,10160,Spain,295.9
INV103172,P1012,Charger,3,2023-04-21,162.38,10058,United Kingdom,487.14
INV103173,P1013,Smartwatch,4,2023-12-25,279.15,10037,United Kingdom,1116.6
INV103174,P1014,Keyboard,4,2023-05-25,366.7,10129,Norway,1466.8
INV103175,P1015,Keyboard,2,2023-10-02,25.96,10061,Italy,51.92
INV103176,P1016,Monitor,1,2023-06-28,10.54,10040,Netherlands,10.54
INV103177,P1017,Monitor,3,2023-08-29,231.74,10115,Germany,695.22
INV103178,P1018,Phone Case,4,2023-11-22,70.26,10081,Italy,281.04
INV103179,P1019,Mouse,3,2023-11-15,333.85,10051,Italy,1001.5500000000001
INV103180,P1000,Backpack,8,2023-11-27,110.96,10098,France,887.68
INV103181,P1001,Mouse,1,2023-06-02,219.26,10001,Netherlands,219.26
INV103182,P1002,Monitor,2,2023-04-14,102.85,10121,Netherlands,205.7
INV103183,P1003,Laptop,7,2023-03-16,276.5,10012,Netherlands,1935.5
INV103184,P1004,Mouse,4,2023-05-08,62.45,10183,United Kingdom,249.8
INV103185,P1005,Monitor,8,2023-07-18,16.44,10146,Germany,131.52
INV103186,P1006,Monitor,3,2023-06-03,30.31,10099,Netherlands,90.92999999999999
INV103187,P1007,Backpack,6,2023-02-25,477.36,10192,Italy,2864.16
INV103188,P1008,Mouse,9,2023-10-05,75.43,10095,Italy,678.8700000000001
INV103189,P1009,Phone Case,1,2023-12-11,355.7,10074,Spain,355.7
INV103190,P1010,Backpack,1,2023-01-19,38.62,10156,France,38.62
INV103191,P1011,Laptop,8,2023-06-08,58.54,10052,France,468.32
INV103192,P1012,Headphones,3,2023-01-26,256.89,10080,Spain,770.67
INV103193,P1013,Monitor,5,2023-06-18,235.11,10027,Germany,1175.5500000000002
INV103194,P1014,Smartwatch,1,2023-01-23,476.03,10002,Italy,476.03
INV103195,P1015,Phone Case,5,2023-02-16,472.69,10160,United Kingdom,2363.45
INV103196,P1016,Keyboard,6,2023-01-13,390.91,10159,Netherlands,2345.46
INV103197,P1017,Keyboard,8,2023-08-05,303.04,10043,France,2424.32
INV103198,P1018,Monitor,3,2023-11-18,230.21,10163,Germany,690.63
INV103199,P1019,Smartwatch,3,2023-07-13,181.31,10087,Netherlands,543.9300000000001
INV103200,P1000,Headphones,9,2023-05-24,473.81,10006,United Kingdom,4264.29
INV103201,P1001,Backpack,4,2023-03-14,303.44,10129,United Kingdom,1213.76
INV103202,P1002,Mouse,4,2023-06-05,291.64,10014,Spain,1166.56
INV103203,P1003,Headphones,7,2023-03-18,119.79,10070,Italy,838.5300000000001
INV103204,P1004,Charger,2,2023-06-18,28.12,10008,France,56.24
INV103205,P1005,Smartwatch,8,2023-10-14,472.87,10189,Spain,3782.96
